StockCode,Description,TotalRevenue,TotalCustomers,TotalSalesQuantity,TotalReturnQuantity,TotalOrders,TotalMonths,TotalReturnValue,TotalNetRevenue,AveragePrice,ReturnRate,QuantityPerOrder,RevenuePerOrder,SalesDays,SalesVelocity,KMeansClusters
20851,ZINC HEART LATTICE TRAY OVAL ,53.550000000000004,5,9,0,7,4,0.0,53.550000000000004,5.95,0.0,1.0,7.65,88,0.10227272727272728,1
20854,BLUE PATCH PURSE PINK HEART,252.79999999999998,16,164,14,18,3,23.099999999999998,229.69999999999996,1.6388888888888888,0.07865168539325842,10.0,12.76,79,2.2531645569620253,0
20856,DENIM PATCH PURSE PINK BUTTERFLY,231.0,26,140,10,28,9,16.5,214.5,1.65,0.06666666666666667,5.0,7.66,248,0.6048387096774194,0
20857,BLUE ROSE PATCH PURSE PINK BUTTERFL,52.8,7,32,15,9,3,24.75,28.049999999999997,1.65,0.3191489361702128,5.0,3.12,73,0.6438356164383562,0
20861,GOLD COSMETIC BAG PINK STAR,4.2,2,2,0,2,1,0.0,4.2,2.1,0.0,1.0,2.1,4,0.5,1
20866,BLUE ROSE FABRIC MIRROR,487.34,34,408,120,38,9,127.2,360.14,1.2986842105263159,0.22727272727272727,14.0,9.48,370,1.427027027027027,0
20867,PINK ROSE FABRIC MIRROR,231.47,23,187,0,25,10,0.0,231.47,1.2424,0.0,7.0,9.26,370,0.5054054054054054,2
20868,SILVER FABRIC MIRROR,159.26000000000002,29,381,0,31,8,0.0,159.26000000000002,0.567741935483871,0.0,12.0,5.14,364,1.0467032967032968,2
20869,GOLD FABRIC MIRROR,54.21000000000001,17,139,0,17,6,0.0,54.21000000000001,0.39,0.0,8.0,3.19,177,0.7853107344632768,2
20878,SET/9 CHRISTMAS T-LIGHTS SCENTED ,30.0,7,24,0,7,1,0.0,30.0,1.25,0.0,3.0,4.29,5,4.8,1
20886,BOX OF 9 PEBBLE CANDLES,851.4,56,452,6,78,12,11.7,839.6999999999999,1.9462025316455696,0.013100436681222707,6.0,10.77,333,1.3753753753753755,0
20892,SET/3 TALL GLASS CANDLE HOLDER PINK,12.75,1,1,0,1,1,0.0,12.75,12.75,0.0,1.0,12.75,1,1.0,1
20893,HANGING BAUBLE T-LIGHT HOLDER SMALL,566.55,16,258,36,20,9,75.60000000000001,490.95,2.46,0.12244897959183673,15.0,24.55,368,0.7989130434782609,0
20894,HANGING BAUBLE T-LIGHT HOLDER LARGE,73.75,9,25,0,9,5,0.0,73.75,2.95,0.0,3.0,8.19,350,0.07142857142857142,1
20897,VINTAGE NOTEBOOK PARIS DAYS,230.35,9,85,12,10,7,35.400000000000006,194.95,2.91,0.12371134020618557,10.0,19.49,243,0.3991769547325103,0
20898,VINTAGE NOTEBOOK TRAVELOGUE,73.75,4,25,6,5,4,17.700000000000003,56.050000000000004,2.9500000000000006,0.1935483870967742,6.0,11.21,269,0.11524163568773234,0
20901,VINTAGE KEEPSAKE BOX PINK FLOWER,19.049999999999997,2,3,2,3,2,12.7,6.35,6.349999999999999,0.4,2.0,2.12,156,0.03205128205128205,1
20902,VINTAGE KEEPSAKE BOX PARIS DAYS,190.35,6,33,0,6,5,0.0,190.35,6.216666666666666,0.0,6.0,31.72,245,0.1346938775510204,1
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,127.0,10,20,0,10,8,0.0,127.0,6.35,0.0,2.0,12.7,322,0.062111801242236024,1
20906,VINTAGE NOTEBOOK BEAUTY GIRL,8.850000000000001,2,3,0,2,2,0.0,8.850000000000001,2.95,0.0,2.0,4.43,117,0.02564102564102564,1
20910,VINTAGE PHOTO ALBUM PARIS DAYS,50.8,2,8,0,3,1,0.0,50.8,6.349999999999999,0.0,3.0,16.93,13,0.6153846153846154,1
20914,SET/5 RED RETROSPOT LID GLASS BOWLS,16537.13,360,5871,107,797,12,300.85,16236.28,2.950446096654275,0.017898962863834057,8.0,20.37,373,16.02680965147453,3
20914,SET/5 RED SPOTTY LID GLASS BOWLS,734.4,1,288,0,1,1,0.0,734.4,2.55,0.0,288.0,734.4,373,0.7721179624664879,2
20931,BLUE POT PLANT CANDLE ,794.45,35,263,14,39,11,41.300000000000004,753.1500000000001,3.1064102564102565,0.05054151624548736,7.0,19.31,360,0.7694444444444445,0
20932,PINK POT PLANT CANDLE,516.25,22,189,10,24,10,29.5,486.75000000000006,3.004166666666667,0.05025125628140704,8.0,20.28,353,0.5637393767705382,0
20933,YELLOW POT PLANT CANDLE,71.05,9,23,0,9,6,0.0,71.05,3.127777777777778,0.0,3.0,7.89,337,0.06824925816023739,1
20934,SET/3 POT PLANT CANDLES,294.3,22,54,14,24,10,75.30000000000001,219.0,5.429166666666667,0.20588235294117646,3.0,9.12,304,0.2236842105263158,0
20935,ROUND CACTUS CANDLE,17.700000000000003,4,6,0,4,2,0.0,17.700000000000003,2.95,0.0,2.0,4.43,55,0.10909090909090909,1
20936,FORKED CACTUS CANDLE,272.98,21,92,1,27,9,2.95,270.03000000000003,3.0825925925925928,0.010752688172043012,3.0,10.0,370,0.25135135135135134,1
20941,FROG CANDLE,76.25,14,61,2,18,8,2.5,73.75,1.25,0.031746031746031744,4.0,4.1,200,0.315,1
20956,PORCELAIN T-LIGHT HOLDERS ASSORTED,913.63,51,728,5,61,10,6.25,907.38,1.2890322580645162,0.0068212824010914054,12.0,14.88,369,1.986449864498645,2
20957,PORCELAIN HANGING BELL SMALL,0.0,1,0,1,1,1,1.45,-1.45,1.45,1.0,1.0,-1.45,1,1.0,1
20961,STRAWBERRY BATH SPONGE ,1301.86,82,1026,50,128,12,62.5,1239.36,1.3156589147286821,0.046468401486988845,8.0,9.68,373,2.8847184986595176,3
20963,APPLE BATH SPONGE,1397.99,83,1100,0,122,11,0.0,1397.99,1.32744,0.0,9.0,11.46,373,2.9490616621983916,2
20964,POLYESTER FILLER PAD 60x40cm,5.1,1,2,0,1,1,0.0,5.1,2.55,0.0,2.0,5.1,1,2.0,1
20966,SANDWICH BATH SPONGE,698.25,28,589,0,41,4,0.0,698.25,1.2453658536585366,0.0,14.0,17.03,168,3.505952380952381,2
20967,GREY FLORAL FELTCRAFT SHOULDER BAG,960.0,63,256,0,75,6,0.0,960.0,3.75,0.0,3.0,12.8,165,1.5515151515151515,2
20969,RED FLORAL FELTCRAFT SHOULDER BAG,6726.81,157,1874,145,259,12,491.91,6234.900000000001,3.817876447876448,0.0718177315502724,8.0,24.07,372,5.42741935483871,3
20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3979.88,141,1080,3,232,12,11.25,3968.63,3.7807725321888412,0.002770083102493075,5.0,17.11,372,2.911290322580645,3
20971,PINK BLUE FELT CRAFT TRINKET BOX,11619.39,277,10217,1321,461,12,1405.01,10214.38,1.269225806451613,0.11449124631651933,25.0,22.16,372,31.016129032258064,3
20972,PINK CREAM FELT CRAFT TRINKET BOX ,8617.24,312,7106,24,537,12,30.0,8587.24,1.2747697974217311,0.0033660589060308557,13.0,15.99,373,19.115281501340483,3
20973,12 PENCIL SMALL TUBE WOODLAND,2545.3,192,3998,4,278,11,2.6,2542.7000000000003,0.665625,0.0009995002498750624,14.0,9.15,373,10.729222520107239,3
20974,12 PENCILS SMALL TUBE SKULL,4230.55,195,6727,566,294,12,367.9,3862.65,0.6483443708609272,0.07760866584395996,25.0,13.14,373,19.552278820375335,3
20975,12 PENCILS SMALL TUBE RED RETROSPOT,4096.650000000001,231,6393,120,311,9,78.0,4018.6500000000005,0.6490476190476191,0.018424689083371717,21.0,12.92,372,17.508064516129032,3
20977,36 PENCILS TUBE WOODLAND,1969.43,111,1595,75,146,12,93.75,1875.68,1.2487074829931972,0.04491017964071856,11.0,12.85,339,4.926253687315635,3
20978,36 PENCILS TUBE SKULLS,2009.43,133,1627,16,180,12,20.0,1989.43,1.2489617486338798,0.009738283627510651,9.0,11.05,373,4.404825737265416,3
20979,36 PENCILS TUBE RED RETROSPOT,4227.26,165,3518,160,246,12,200.0,4027.26,1.2445934959349594,0.043501903208265365,15.0,16.37,373,9.86058981233244,3
20980,36 PENCILS TUBE POSY,33.75,11,27,9,12,5,11.25,22.5,1.25,0.25,3.0,1.88,247,0.145748987854251,0
20981,12 PENCILS TALL TUBE WOODLAND,1571.6499999999999,157,1849,19,212,12,16.15,1555.5,0.8499999999999999,0.010171306209850108,9.0,7.34,372,5.021505376344086,3
20982,12 PENCILS TALL TUBE SKULLS,1705.6599999999999,158,2014,4,218,12,3.4,1702.26,0.8494117647058823,0.0019821605550049554,9.0,7.81,373,5.410187667560321,3
20983,12 PENCILS TALL TUBE RED RETROSPOT,2240.31,185,2643,7,237,12,5.95,2234.3599999999997,0.8494715447154472,0.0026415094339622643,11.0,9.43,371,7.142857142857143,3
20984,12 PENCILS TALL TUBE POSY,1161.1799999999998,135,3782,24,168,11,6.959999999999999,1154.2199999999998,0.3640229885057471,0.006305832895428271,23.0,6.87,319,11.931034482758621,3
20985,HEART CALCULATOR,1155.88,66,1013,16,90,12,19.43,1136.45,1.2762105263157895,0.015549076773566569,11.0,12.63,367,2.803814713896458,3
20986,BLUE CALCULATOR RULER,543.01,40,459,0,58,12,0.0,543.01,1.3231147540983605,0.0,8.0,9.36,372,1.2338709677419355,2
20992,JAZZ HEARTS PURSE NOTEBOOK,1845.87,162,4339,0,244,12,0.0,1845.87,0.45910852713178296,0.0,18.0,7.57,373,11.632707774798927,2
20996,JAZZ HEARTS ADDRESS BOOK,648.12,124,3054,0,184,12,0.0,648.12,0.2532972972972973,0.0,17.0,3.52,366,8.344262295081966,2
20997,ROSE DU SUD CUSHION COVER ,74.25,4,15,0,5,3,0.0,74.25,4.95,0.0,3.0,14.85,79,0.189873417721519,1
20998,ROSE DU SUD OVEN GLOVE,348.25000000000006,27,119,0,28,10,0.0,348.25000000000006,2.935714285714286,0.0,4.0,12.44,316,0.37658227848101267,2
21000,ROSE DU SUD COSMETICS BAG,191.25,16,45,0,16,9,0.0,191.25,4.25,0.0,3.0,11.95,354,0.1271186440677966,1
21001,ROSE DU SUD WASHBAG ,142.8,12,24,0,12,9,0.0,142.8,5.95,0.0,2.0,11.9,336,0.07142857142857142,1
21002,ROSE DU SUD DRAWSTRING BAG,55.25,5,13,0,5,4,0.0,55.25,4.25,0.0,3.0,11.05,289,0.04498269896193772,1
21003,ROSE DU SUD CUSHION COVER,82.55,6,13,0,6,5,0.0,82.55,6.349999999999999,0.0,2.0,13.76,243,0.053497942386831275,1
21011,GLITTER SNOW PEAR TREE DECORATION,26.099999999999998,2,18,0,2,1,0.0,26.099999999999998,1.45,0.0,9.0,13.05,4,4.5,1
21012,ANTIQUE ALL GLASS CANDLESTICK,1129.1000000000001,66,565,3,81,10,6.300000000000001,1122.8,2.085180722891566,0.00528169014084507,7.0,13.86,367,1.547683923705722,2
21014,SWISS CHALET TREE DECORATION ,455.56999999999994,64,1233,0,66,5,0.0,455.56999999999994,0.41,0.0,19.0,6.9,357,3.453781512605042,2
21015,DARK BIRD HOUSE TREE DECORATION,377.3299999999999,59,1249,4,67,6,1.16,376.16999999999996,0.3229411764705882,0.0031923383878691143,19.0,5.61,204,6.142156862745098,2
21018,BIRD BOX CHRISTMAS TREE DECORATION,18.7,4,22,0,4,1,0.0,18.7,0.85,0.0,6.0,4.68,13,1.6923076923076923,1
21025,SPACE FROG,127.25,14,100,0,16,9,0.0,127.25,1.465,0.0,6.0,7.95,362,0.27624309392265195,1
21026,SPACE OWL,173.62,20,140,0,22,8,0.0,173.62,1.3513636363636363,0.0,6.0,7.89,363,0.3856749311294766,2
21027,NINJA RABBIT PINK,119.95,16,99,0,17,12,0.0,119.95,1.2394444444444443,0.0,6.0,7.06,344,0.2877906976744186,1
21028,NINJA RABBIT BLACK,148.29,15,116,0,21,11,0.0,148.29,1.52,0.0,6.0,7.06,329,0.3525835866261398,2
21030,SPACE CADET RED,141.17,19,111,0,21,8,0.0,141.17,1.305,0.0,5.0,6.72,354,0.3135593220338983,2
21031,SPACE CADET BLACK,49.96,9,39,0,10,6,0.0,49.96,1.371,0.0,4.0,5.0,349,0.11174785100286533,1
21032,SPACE CADET WHITE,83.63,13,64,0,15,6,0.0,83.63,1.492,0.0,4.0,5.58,363,0.1763085399449036,1
21033,JUMBO BAG CHARLIE AND LOLA TOYS,1932.67,75,921,1,109,10,1.79,1930.88,2.3156880733944956,0.0010845986984815619,8.0,17.71,282,3.269503546099291,2
21034,REX CASH+CARRY JUMBO SHOPPER,1740.3999999999999,480,1832,21,862,12,19.95,1720.4499999999998,0.95,0.011332973556395036,2.0,2.0,373,4.967828418230563,3
21035,SET/2 RED RETROSPOT TEA TOWELS ,6807.01,151,2315,200,221,12,550.0,6257.01,3.2860538116591926,0.07952286282306163,11.0,28.31,372,6.760752688172043,3
21038,SET/4 MODERN VINTAGE COTTON NAPKINS,86.75,20,77,2,24,5,5.9,80.85000000000001,1.24,0.02531645569620253,3.0,3.37,155,0.5096774193548387,0
21039,RED RETROSPOT SHOPPING BAG,1284.6599999999999,57,510,12,79,12,30.599999999999998,1254.06,2.7083544303797464,0.022988505747126436,7.0,15.87,369,1.4146341463414633,0
21040,MODERN VINTAGE COTTON SHOPPING BAG,29.7,8,22,0,8,3,0.0,29.7,1.67,0.0,3.0,3.71,103,0.21359223300970873,1
21041,RED RETROSPOT OVEN GLOVE DOUBLE,1678.5500000000002,100,569,3,141,12,8.850000000000001,1669.7000000000003,2.95,0.005244755244755245,4.0,11.84,358,1.5977653631284916,0
21042,RED RETROSPOT APRON ,1796.9,72,302,6,110,12,34.4,1762.5,5.938495575221239,0.01948051948051948,3.0,16.02,370,0.8324324324324325,0
21043,APRON MODERN VINTAGE COTTON,927.9499999999999,52,441,0,57,7,0.0,927.9499999999999,2.300877192982456,0.0,8.0,16.28,167,2.6407185628742513,2
21051,RIBBONS PURSE ,228.83,23,108,0,24,7,0.0,228.83,2.1845833333333333,0.0,4.0,9.53,364,0.2967032967032967,2
21054,NURSE'S BAG SOFT TOY,608.5999999999999,24,68,0,27,8,0.0,608.5999999999999,8.95,0.0,3.0,22.54,346,0.19653179190751446,1
21055,TOOL BOX SOFT TOY ,1350.24,63,144,6,83,12,53.699999999999996,1296.54,9.505180722891566,0.04,2.0,15.62,373,0.40214477211796246,0
21056,DOCTOR'S BAG SOFT TOY,1640.1799999999998,46,174,2,68,12,17.9,1622.28,9.725882352941175,0.011363636363636364,3.0,23.86,370,0.4756756756756757,0
21058,PARTY INVITES WOODLAND,853.2199999999999,68,1046,12,88,12,10.2,843.02,0.8644444444444445,0.011342155009451797,12.0,9.58,368,2.875,3
21059,PARTY INVITES DINOSAURS,487.04999999999995,67,573,12,78,12,10.2,476.84999999999997,0.85,0.020512820512820513,8.0,6.11,369,1.5853658536585367,0
21060,PARTY INVITES BALLOON GIRL,302.59999999999997,47,356,0,53,12,0.0,302.59999999999997,0.85,0.0,7.0,5.71,368,0.967391304347826,2
21061,PARTY INVITES FOOTBALL,350.2,49,412,0,52,12,0.0,350.2,0.8499999999999999,0.0,8.0,6.73,369,1.1165311653116532,2
21062,PARTY INVITES SPACEMAN,425.0,55,500,0,61,12,0.0,425.0,0.85,0.0,8.0,6.97,367,1.3623978201634876,2
21063,PARTY INVITES JAZZ HEARTS,412.10999999999996,64,483,0,81,12,0.0,412.10999999999996,0.8692592592592592,0.0,6.0,5.09,370,1.3054054054054054,2
21064,BOOM BOX SPEAKER BOYS,740.15,40,171,0,54,12,0.0,740.15,5.026785714285714,0.0,3.0,13.71,372,0.4596774193548387,2
21065,BOOM BOX SPEAKER GIRLS,827.15,31,485,0,40,12,0.0,827.15,4.271428571428571,0.0,12.0,20.68,373,1.3002680965147453,2
21066,VINTAGE RED MUG,656.37,33,687,12,42,12,15.0,641.37,1.2347619047619047,0.017167381974248927,17.0,15.27,358,1.952513966480447,3
21067,VINTAGE RED TEATIME MUG,246.88,30,201,27,44,11,29.380000000000003,217.5,1.2415555555555555,0.11842105263157894,5.0,4.94,286,0.7972027972027972,0
21068,VINTAGE BILLBOARD LOVE/HATE MUG,1637.71,81,1535,42,128,12,45.660000000000004,1592.05,1.2170542635658914,0.02663284717818643,12.0,12.44,373,4.227882037533512,3
21069,VINTAGE BILLBOARD TEA MUG,2047.8000000000002,35,1867,701,52,9,743.0600000000001,1304.7400000000002,1.231730769230769,0.27297507788161995,49.0,25.09,259,9.915057915057915,3
21070,VINTAGE BILLBOARD MUG ,1058.54,51,1032,0,77,12,0.0,1058.54,1.3275641025641025,0.0,13.0,13.75,369,2.796747967479675,2
21071,VINTAGE BILLBOARD DRINK ME MUG,1020.98,72,845,6,108,11,6.36,1014.62,1.2299090909090908,0.007050528789659225,8.0,9.39,324,2.626543209876543,3
21078,SET/20 STRAWBERRY PAPER NAPKINS ,1972.73,148,2483,0,201,11,0.0,1972.73,0.8504950495049504,0.0,12.0,9.81,313,7.932907348242812,2
21080,SET/20 RED RETROSPOT PAPER NAPKINS ,9649.99,427,12305,17,734,12,14.45,9635.539999999999,0.8390374331550803,0.0013796461613374451,17.0,13.13,373,33.03485254691689,3
21084,SET/6 COLLAGE PAPER CUPS,463.85,90,2199,24,104,12,4.5600000000000005,459.29,0.2569158878504673,0.010796221322537112,21.0,4.42,335,6.635820895522388,3
21086,SET/6 RED SPOTTY PAPER CUPS,3999.09,167,6573,0,285,12,0.0,3999.09,0.6589041095890411,0.0,23.0,14.03,371,17.71698113207547,2
21087,SET/6 POSIES PAPER CUPS,62.120000000000005,10,126,0,10,3,0.0,62.120000000000005,0.466,0.0,13.0,6.21,55,2.290909090909091,2
21088,SET/6 FRUIT SALAD PAPER CUPS,345.42,67,1576,12,75,12,2.2800000000000002,343.14000000000004,0.2561333333333333,0.007556675062972292,21.0,4.58,335,4.740298507462686,3
21089,SET/6 GREEN SPRING PAPER CUPS,45.730000000000004,23,231,0,24,7,0.0,45.730000000000004,0.22833333333333336,0.0,10.0,1.91,255,0.9058823529411765,2
21090,SET/6 COLLAGE PAPER PLATES,704.26,98,1664,36,119,12,14.04,690.22,0.45766666666666667,0.021176470588235293,14.0,5.8,367,4.632152588555858,3
21094,SET/6 RED SPOTTY PAPER PLATES,5496.53,179,7351,0,325,12,0.0,5496.53,0.8289634146341462,0.0,23.0,16.91,371,19.81401617250674,2
21095,SET/6 POSIES PAPER PLATES,80.75,9,95,0,9,6,0.0,80.75,0.85,0.0,11.0,8.97,147,0.6462585034013606,2
21096,SET/6 FRUIT SALAD  PAPER PLATES,479.25,63,1143,0,70,10,0.0,479.25,0.4482857142857143,0.0,16.0,6.85,317,3.6056782334384856,2
21098,CHRISTMAS TOILET ROLL,3665.05,115,3164,39,165,7,41.910000000000004,3623.14,1.3029378531073446,0.012176084920387137,19.0,21.96,373,8.587131367292224,3
21100,CHARLIE AND LOLA CHARLOTTE BAG,70.95,7,43,0,8,3,0.0,70.95,1.65,0.0,5.0,8.87,87,0.4942528735632184,1
21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,530.95,30,193,0,34,10,0.0,530.95,2.9042857142857144,0.0,6.0,15.62,364,0.5302197802197802,2
21107,CREAM SLICE FLANNEL PINK SPOT ,2209.95,48,837,0,62,11,0.0,2209.95,2.8674603174603175,0.0,14.0,35.64,365,2.293150684931507,2
21108,FAIRY CAKE FLANNEL ASSORTED COLOUR,17291.57,160,10070,3150,195,12,6591.420000000001,10700.150000000001,1.400204081632653,0.23827534039334342,68.0,54.87,374,35.3475935828877,3
21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2082.15,51,829,0,64,11,0.0,2082.15,4.020588235294118,0.0,13.0,32.53,369,2.2466124661246614,2
21109,"LARGE CAKE TOWEL, CHOCOLATE SPOTS",47.25,4,7,0,4,1,0.0,47.25,6.75,0.0,2.0,11.81,369,0.018970189701897018,1
21110,LARGE CAKE TOWEL PINK SPOTS,2288.3,62,774,2,79,11,13.5,2274.8,5.4775,0.002577319587628866,10.0,28.79,355,2.1859154929577467,2
21111,"SWISS ROLL TOWEL, CHOCOLATE  SPOTS",1290.3,46,788,0,50,10,0.0,1290.3,2.1598039215686278,0.0,16.0,25.81,373,2.1126005361930296,2
21112,SWISS ROLL TOWEL PINK  SPOTS,1782.1799999999998,21,666,0,27,8,0.0,1782.1799999999998,3.1581481481481486,0.0,25.0,66.01,355,1.876056338028169,2
21112,"SWISS ROLL TOWEL, PINK  SPOTS",769.65,18,579,0,19,2,0.0,769.65,1.786842105263158,0.0,30.0,40.51,355,1.6309859154929578,2
21114,LAVENDER SCENTED FABRIC HEART,1674.03,105,1327,10,129,12,12.5,1661.53,1.321923076923077,0.0074794315632011965,10.0,12.88,367,3.6430517711171664,3
21115,ROSE CARAVAN DOORSTOP,2567.61,104,519,0,129,12,0.0,2567.61,5.874307692307692,0.0,4.0,19.9,374,1.3877005347593583,2
21116,OWL DOORSTOP,2339.19,81,489,0,117,12,0.0,2339.19,4.948644067796611,0.0,4.0,19.99,370,1.3216216216216217,2
21117,BLOND DOLL DOORSTOP,141.75,11,109,0,14,8,0.0,141.75,1.6428571428571428,0.0,8.0,10.12,314,0.3471337579617834,1
21121,SET/10 RED POLKADOT PARTY CANDLES,7794.18,238,6498,48,338,12,60.0,7734.18,1.2466666666666668,0.007332722273143905,19.0,22.88,373,17.549597855227884,3
21122,SET/10 PINK POLKADOT PARTY CANDLES,6346.08,215,5251,49,307,12,61.25,6284.83,1.2514376996805112,0.009245283018867925,17.0,20.47,374,14.171122994652407,3
21123,SET/10 IVORY POLKADOT PARTY CANDLES,1213.31,66,973,24,98,12,30.0,1183.31,1.2375247524752475,0.024072216649949848,10.0,12.07,373,2.6729222520107236,3
21124,SET/10 BLUE POLKADOT PARTY CANDLES,4793.34,181,3966,49,230,12,61.25,4732.09,1.2475324675324675,0.012204234122042341,17.0,20.57,373,10.764075067024129,3
21125,SET 6 FOOTBALL CELEBRATION CANDLES,743.75,60,595,2,69,12,2.5,741.25,1.25,0.0033500837520938024,9.0,10.74,367,1.6267029972752043,2
21126,SET OF 6 GIRLS CELEBRATION CANDLES,604.19,57,487,0,67,12,0.0,604.19,1.2472058823529413,0.0,7.0,9.02,366,1.330601092896175,2
21128,GOLD FISHING GNOME,284.16,12,47,0,16,9,0.0,284.16,6.9193750000000005,0.0,3.0,17.76,364,0.12912087912087913,1
21129,SILVER FISHING GNOME ,332.3,14,45,2,21,11,13.9,318.40000000000003,8.214285714285714,0.0425531914893617,2.0,15.16,362,0.1298342541436464,0
21131,GOLD STANDING GNOME,290.25,11,93,0,17,7,0.0,290.25,3.8676470588235294,0.0,5.0,17.07,362,0.2569060773480663,1
21132,SILVER STANDING GNOME   ,142.75,13,35,0,16,9,0.0,142.75,3.875,0.0,2.0,8.92,365,0.0958904109589041,1
21135,VICTORIAN  METAL POSTCARD SPRING,2973.55,122,2707,292,164,12,121.96000000000001,2851.59,1.6582840236686391,0.09736578859619874,18.0,17.39,372,8.061827956989248,3
21136,PAINTED METAL PEARS ASSORTED,7454.22,259,4454,9,354,12,15.209999999999999,7439.01,1.692638888888889,0.002016580775263276,13.0,21.01,372,11.99731182795699,3
21137,BLACK RECORD COVER FRAME,39045.8,140,11401,15,318,12,55.17,38990.63,3.65884012539185,0.0013139453398738612,36.0,122.61,373,30.605898123324398,3
21143,ANTIQUE GLASS HEART DECORATION ,575.25,27,295,2,28,6,3.9,571.3499999999999,1.95,0.006734006734006734,11.0,20.41,265,1.120754716981132,2
21144,PINK POODLE HANGING DECORATION ,0.0,1,0,12,1,1,4.5600000000000005,-4.5600000000000005,0.38,1.0,12.0,-4.56,1,12.0,1
21145,ANTIQUE GLASS PLACE SETTING,152.5,8,122,0,8,5,0.0,152.5,1.25,0.0,15.0,19.06,338,0.3609467455621302,2
21147,JINGLE BELLS TREE DECORATION,200.94,11,89,0,21,5,0.0,200.94,2.2800000000000002,0.0,4.0,9.57,370,0.24054054054054055,1
21154,RED RETROSPOT OVEN GLOVE ,3750.38,175,3186,212,266,12,227.0,3523.38,1.2935055350553506,0.06238964096527369,13.0,13.25,373,9.109919571045577,3
21155,RED RETROSPOT PEG BAG,5874.95,206,2458,238,367,12,510.59999999999997,5364.349999999999,2.517069892473118,0.08827893175074183,7.0,14.62,372,7.247311827956989,3
21156,RETROSPOT CHILDRENS APRON,5585.92,203,3038,39,300,12,76.05,5509.87,1.9995016611295682,0.012674683132921676,10.0,18.37,372,8.271505376344086,3
21157,RED RETROSPOT WASHBAG,100.80000000000001,12,48,0,14,6,0.0,100.80000000000001,2.1,0.0,3.0,7.2,327,0.14678899082568808,1
21158,MOODY GIRL DOOR HANGER ,684.9599999999999,103,1422,24,147,12,9.36,675.6,0.6201315789473685,0.016597510373443983,10.0,4.6,372,3.8870967741935485,3
21159,MOODY BOY  DOOR HANGER ,542.36,73,1108,0,108,12,0.0,542.36,0.6942592592592592,0.0,10.0,5.02,372,2.978494623655914,2
21161,KEEP OUT BOYS DOOR HANGER ,188.5,25,130,0,34,7,0.0,188.5,1.45,0.0,4.0,5.54,189,0.6878306878306878,2
21162,TOXIC AREA  DOOR HANGER ,695.23,98,1413,0,137,12,0.0,695.23,0.6111510791366906,0.0,10.0,5.07,368,3.839673913043478,2
21163,DO NOT TOUCH MY STUFF DOOR HANGER ,599.79,87,1171,1,111,11,1.25,598.54,0.7016521739130435,0.0008532423208191126,11.0,5.39,331,3.540785498489426,2
21164,HOME SWEET HOME METAL SIGN ,4844.72,166,1712,6,247,12,17.700000000000003,4827.02,2.938192771084337,0.0034924330616996507,7.0,19.54,371,4.630727762803234,3
21165,BEWARE OF THE CAT METAL SIGN ,6401.93,178,4025,12,360,12,20.28,6381.65,1.6722950819672129,0.002972504334902155,11.0,17.73,368,10.970108695652174,3
21166,COOK WITH WINE METAL SIGN ,20232.13,287,10169,87,613,11,161.1,20071.030000000002,2.0374757281553397,0.008482839313572544,17.0,32.74,373,27.49597855227882,3
21167,WHITE SAGE INCENSE,264.6,20,1260,50,26,11,10.5,254.1,0.21,0.03816793893129771,50.0,9.77,369,3.5501355013550135,3
21169,YOU'RE CONFUSING ME METAL SIGN ,6743.98,192,4270,18,347,12,29.220000000000002,6714.76,1.6702832861189802,0.004197761194029851,12.0,19.35,374,11.46524064171123,3
21171,BATHROOM METAL SIGN ,566.8,43,424,0,60,9,0.0,566.8,1.4333333333333333,0.0,7.0,9.45,238,1.781512605042017,2
21172,PARTY METAL SIGN ,4701.0199999999995,236,3330,13,373,10,18.849999999999998,4682.17,1.4870526315789472,0.003888722704157942,9.0,12.55,372,8.986559139784946,3
21174,POTTERING IN THE SHED METAL SIGN,8364.64,225,3922,0,371,12,0.0,8364.64,2.07,0.0,11.0,22.55,371,10.571428571428571,2
21175,GIN + TONIC DIET METAL SIGN,24944.88,330,11501,2030,662,12,3775.33,21169.55,2.462,0.15002586652871186,20.0,31.98,373,36.27613941018767,3
21175,GIN AND TONIC DIET METAL SIGN,1118.46,34,474,0,37,2,0.0,1118.46,2.5118918918918918,0.0,13.0,30.23,373,1.2707774798927614,2
21179,NO JUNK MAIL METAL SIGN,1019.59,122,1783,12,167,10,4.68,1014.91,0.7429479768786127,0.006685236768802228,11.0,6.08,286,6.276223776223776,3
21181,PLEASE ONE PERSON METAL SIGN,23865.820000000003,361,11932,87,704,12,169.70000000000002,23696.120000000003,2.071342657342657,0.007238538979948415,17.0,33.66,373,32.22252010723861,3
21187,WHITE BELL HONEYCOMB PAPER GARLAND ,522.0,30,328,0,33,6,0.0,522.0,1.638235294117647,0.0,10.0,15.82,235,1.3957446808510638,2
21188,3D HEARTS  HONEYCOMB PAPER GARLAND,838.5000000000001,27,294,0,33,9,0.0,838.5000000000001,2.926470588235294,0.0,9.0,25.41,232,1.2672413793103448,2
